"CardNo","StartDate","Pentad","year","obs"
"2745_2740_000708_20110317",2011-03-17,"2745_2740",2011,0
"2745_2740_000708_20110407",2011-04-07,"2745_2740",2011,0
"2745_2740_000708_20110825",2011-08-25,"2745_2740",2011,0
"2745_2745_000708_20110113",2011-01-13,"2745_2745",2011,0
"2745_2745_000708_20110120",2011-01-20,"2745_2745",2011,0
"2745_2745_000708_20110414",2011-04-14,"2745_2745",2011,1
"2745_2745_000708_20110818",2011-08-18,"2745_2745",2011,0
"2745_2745_000708_20111124",2011-11-24,"2745_2745",2011,0
"2745_2745_000708_20111201",2011-12-01,"2745_2745",2011,0
"2745_2750_000708_20110129",2011-01-29,"2745_2750",2011,0
"2745_2750_000708_20111119",2011-11-19,"2745_2750",2011,0
"2745_2750_000708_20111125",2011-11-25,"2745_2750",2011,1
"2745_2750_000708_20111209",2011-12-09,"2745_2750",2011,1
"2745_2755_000708_20110323",2011-03-23,"2745_2755",2011,0
"2745_2755_000708_20111116",2011-11-16,"2745_2755",2011,0
"2745_2755_000708_20111123",2011-11-23,"2745_2755",2011,0
"2745_2755_000708_20111130",2011-11-30,"2745_2755",2011,0
"2745_2755_000708_20111207",2011-12-07,"2745_2755",2011,0
"2745_2755_000708_20111214",2011-12-14,"2745_2755",2011,0
"2745_2800_000708_20110112",2011-01-12,"2745_2800",2011,0
"2745_2805_000708_20110316",2011-03-16,"2745_2805",2011,1
"2745_2815_002043_20110716",2011-07-16,"2745_2815",2011,1
"2745_2820_002043_20110716",2011-07-16,"2745_2820",2011,0
"2745_2855_000021_20110219",2011-02-19,"2745_2855",2011,0
"2745_2905_002043_20110425",2011-04-25,"2745_2905",2011,1
"2745_2925_011963_20110731",2011-07-31,"2745_2925",2011,0
"2745_2935_000608_20111217",2011-12-17,"2745_2935",2011,0
"2745_2940_002036_20110518",2011-05-18,"2745_2940",2011,0
"2745_2950_000927_20110127",2011-01-27,"2745_2950",2011,0
"2745_2950_000927_20110507",2011-05-07,"2745_2950",2011,0
"2745_2950_000927_20110914",2011-09-14,"2745_2950",2011,0
"2745_2950_000927_20111120",2011-11-20,"2745_2950",2011,1
"2745_2950_002323_20111123",2011-11-23,"2745_2950",2011,0
"2745_2950_010178_20110409",2011-04-09,"2745_2950",2011,0
"2745_2955_000430_20110405",2011-04-05,"2505_2800",2011,1
"2745_2955_011809_20110708",2011-07-08,"2745_2955",2011,0
"2745_3000_002036_20110204",2011-02-04,"2745_3000",2011,1
"2745_3000_002036_20110928",2011-09-28,"2745_3000",2011,1
"2745_3000_010178_20110522",2011-05-22,"2745_3000",2011,1
"2745_3010_010357_20110802",2011-08-02,"2745_3010",2011,1
"2745_3010_010357_20110803",2011-08-03,"2745_3005",2011,0
"2745_3025_000459_20111022",2011-10-22,"2745_3025",2011,1
"2745_3045_000459_20110101",2011-01-01,"2745_3045",2011,1
"2745_3045_000459_20110213",2011-02-13,"2745_3045",2011,0
"2745_3045_000459_20110610",2011-06-10,"2745_3045",2011,1
"2745_3045_000459_20110726",2011-07-26,"2745_3045",2011,1
"2745_3045_000459_20110909",2011-09-09,"2745_3045",2011,0
"2745_3045_000459_20111106",2011-11-06,"2745_3045",2011,1
"2745_3050_000459_20110101",2011-01-01,"2745_3050",2011,0
"2745_3050_000459_20110610",2011-06-10,"2745_3050",2011,0
"2745_3055_000459_20110909",2011-09-09,"2745_3055",2011,0
"2745_3055_000459_20111021",2011-10-21,"2745_3055",2011,0
"2745_3055_000459_20111106",2011-11-06,"2745_3055",2011,1
"2745_3115_000459_20111021",2011-10-21,"2745_3115",2011,0
"2745_3135_001672_20111207",2011-12-07,"2745_3135",2011,0
"2745_3140_001672_20111207",2011-12-07,"2745_3140",2011,0
"2745_3145_010311_20111205",2011-12-05,"2745_3145",2011,1
"2745_3150_011863_20111205",2011-12-05,"2745_3150",2011,1
"2745_3155_010572_20111205",2011-12-05,"2745_3155",2011,0
"2745_3200_010101_20110806",2011-08-06,"2745_3200",2011,0
"2745_3205_000051_20110731",2011-07-31,"2745_3205",2011,0
"2745_3210_010246_20110225",2011-02-25,"2745_3210",2011,0
"2745_3210_010987_20111008",2011-10-08,"2745_3210",2011,0
"2745_3210_011551_20110422",2011-04-22,"2745_3210",2011,0
"2745_3215_000641_20111207",2011-12-07,"2745_3215",2011,0
"2745_3220_011010_20110826",2011-08-26,"2745_3220",2011,0
"2745_3225_011863_20111129",2011-11-29,"2745_3225",2011,0
"2750_2135_010706_20110828",2011-08-28,"2750_2135",2011,0
"2750_2240_011963_20111213",2011-12-13,"2750_2240",2011,0
"2750_2245_011963_20111214",2011-12-14,"2750_2245",2011,0
"2750_2250_011963_20111212",2011-12-12,"2750_2250",2011,0
"2750_2255_011963_20111214",2011-12-14,"2750_2255",2011,0
"2750_2330_010318_20110318",2011-03-18,"2750_2330",2011,0
"2750_2425_000527_20110709",2011-07-09,"2750_2425",2011,0
"2750_2430_000527_20110709",2011-07-09,"2750_2430",2011,0
"2750_2445_000527_20110712",2011-07-12,"2750_2445",2011,0
"2750_2445_011809_20110202",2011-02-02,"2750_2445",2011,0
"2750_2450_000527_20110710",2011-07-10,"2750_2450",2011,0
"2750_2450_011809_20110222",2011-02-22,"2750_2450",2011,0
"2750_2500_011809_20110312",2011-03-12,"2750_2500",2011,1
"2750_2500_011809_20110624",2011-06-24,"2750_2500",2011,0
"2750_2505_011809_20110504",2011-05-04,"2750_2505",2011,0
"2750_2505_011809_20110628",2011-06-28,"2750_2505",2011,0
"2750_2535_000102_20110509",2011-05-09,"2750_2535",2011,1
"2750_2540_000102_20110509",2011-05-09,"2750_2540",2011,0
"2750_2620_011813_20110128",2011-01-28,"2750_2620",2011,0
"2750_2620_011813_20110706",2011-07-06,"2750_2620",2011,1
"2750_2635_002043_20110813",2011-08-13,"2750_2635",2011,1
"2750_2640_002043_20110219",2011-02-19,"2750_2640",2011,1
"2750_2640_002043_20110811",2011-08-11,"2750_2640",2011,1
"2750_2640_002043_20111225",2011-12-25,"2750_2640",2011,1
"2750_2740_000708_20110127",2011-01-27,"2750_2740",2011,1
"2750_2745_000708_20110708",2011-07-08,"2750_2745",2011,0
"2750_2745_000708_20111126",2011-11-26,"2750_2745",2011,0
"2750_2745_000708_20111217",2011-12-17,"2750_2745",2011,0
"2750_2750_000708_20110114",2011-01-14,"2750_2750",2011,0
"2750_2750_000708_20110127",2011-01-27,"2750_2750",2011,1
"2750_2750_000708_20110203",2011-02-03,"2750_2750",2011,1
"2750_2750_000708_20110709",2011-07-09,"2750_2750",2011,1
"2750_2750_000708_20111030",2011-10-30,"2750_2750",2011,1
"2750_2750_000708_20111119",2011-11-19,"2750_2750",2011,0
"2750_2750_000708_20111126",2011-11-26,"2750_2750",2011,0
"2750_2750_000708_20111209",2011-12-09,"2750_2750",2011,0
"2750_2750_000708_20111217",2011-12-17,"2750_2750",2011,0
"2750_2755_000708_20110107",2011-01-07,"2750_2755",2011,0
"2750_2755_000708_20110121",2011-01-21,"2750_2755",2011,0
"2750_2755_000708_20110204",2011-02-04,"2750_2755",2011,0
"2750_2755_000708_20110225",2011-02-25,"2750_2755",2011,0
"2750_2755_000708_20110319",2011-03-19,"2750_2755",2011,0
"2750_2755_000708_20110408",2011-04-08,"2750_2755",2011,0
"2750_2755_000708_20110423",2011-04-23,"2750_2755",2011,0
"2750_2755_000708_20110501",2011-05-01,"2750_2755",2011,0
"2750_2755_000708_20110513",2011-05-13,"2750_2755",2011,0
"2750_2755_000708_20110521",2011-05-21,"2750_2755",2011,1
"2750_2755_000708_20110604",2011-06-04,"2750_2755",2011,1
"2750_2755_000708_20110611",2011-06-11,"2750_2755",2011,0
"2750_2755_000708_20110625",2011-06-25,"2750_2755",2011,0
"2750_2755_000708_20110706",2011-07-06,"2750_2755",2011,0
"2750_2755_000708_20110717",2011-07-17,"2750_2755",2011,1
"2750_2755_000708_20110731",2011-07-31,"2750_2755",2011,0
"2750_2755_000708_20110806",2011-08-06,"2750_2755",2011,0
"2750_2755_000708_20110813",2011-08-13,"2750_2755",2011,0
"2750_2755_000708_20110820",2011-08-20,"2750_2755",2011,0
"2750_2755_000708_20110910",2011-09-10,"2750_2755",2011,0
"2750_2755_000708_20110917",2011-09-17,"2750_2755",2011,0
"2750_2755_000708_20111029",2011-10-29,"2750_2755",2011,0
"2750_2755_000708_20111112",2011-11-12,"2750_2755",2011,0
"2750_2755_000708_20111201",2011-12-01,"2750_2755",2011,0
"2750_2755_000708_20111210",2011-12-10,"2750_2755",2011,0
"2750_2810_011963_20111023",2011-10-23,"2750_2810",2011,0
"2750_2900_000021_20110212",2011-02-12,"2750_2900",2011,0
"2750_2905_002043_20110425",2011-04-25,"2750_2905",2011,1
"2750_2920_002043_20110917",2011-09-17,"2750_2920",2011,0
"2750_2920_002204_20111213",2011-12-13,"2750_2920",2011,0
"2750_2925_001675_20110116",2011-01-16,"2750_2925",2011,1
"2750_2925_002043_20110917",2011-09-17,"2750_2925",2011,1
"2750_2930_000608_20111216",2011-12-16,"2750_2930",2011,0
"2750_2930_002043_20110917",2011-09-17,"2750_2930",2011,0
"2750_2940_000608_20111216",2011-12-16,"2750_2940",2011,0
"2750_2955_010178_20110515",2011-05-15,"2750_2955",2011,0
"2750_2955_011809_20110706",2011-07-06,"2750_2955",2011,0
"2750_3000_002036_20110115",2011-01-15,"2750_3000",2011,0
"2750_3000_002036_20110205",2011-02-05,"2750_3000",2011,0
"2750_3000_002036_20110407",2011-04-07,"2750_3000",2011,1
"2750_3000_002036_20110502",2011-05-02,"2750_3000",2011,0
"2750_3000_002036_20110607",2011-06-07,"2750_3000",2011,1
"2750_3000_002036_20110723",2011-07-23,"2750_3000",2011,0
"2750_3000_002036_20110812",2011-08-12,"2750_3000",2011,0
"2750_3000_002036_20110824",2011-08-24,"2750_3000",2011,1
"2750_3000_002036_20110906",2011-09-06,"2750_3000",2011,1
"2750_3000_002036_20111015",2011-10-15,"2750_3000",2011,0
"2750_3000_002036_20111102",2011-11-02,"2750_3000",2011,0
"2750_3000_002036_20111111",2011-11-11,"2750_3000",2011,0
"2750_3000_002036_20111210",2011-12-10,"2750_3000",2011,0
"2750_3030_000459_20111022",2011-10-22,"2750_3030",2011,0
"2750_3035_000459_20110611",2011-06-11,"2750_3035",2011,0
"2750_3040_000459_20111022",2011-10-22,"2750_3040",2011,0
"2750_3040_000459_20111231",2011-12-31,"2750_3040",2011,0
"2750_3045_000459_20110101",2011-01-01,"2750_3045",2011,0
"2750_3045_000459_20110211",2011-02-11,"2750_3045",2011,1
"2750_3045_000459_20111105",2011-11-05,"2750_3045",2011,1
"2750_3050_000459_20110101",2011-01-01,"2750_3050",2011,0
"2750_3050_000459_20111106",2011-11-06,"2750_3050",2011,0
"2750_3055_000459_20110102",2011-01-02,"2750_3055",2011,0
"2750_3055_000459_20110910",2011-09-10,"2750_3055",2011,0
"2750_3055_000459_20111106",2011-11-06,"2750_3055",2011,1
"2750_3145_010572_20111204",2011-12-04,"2750_3145",2011,1
"2750_3155_010311_20111106",2011-11-06,"2750_3155",2011,0
"2750_3210_000641_20111206",2011-12-06,"2750_3210",2011,0
"2750_3215_000641_20111206",2011-12-06,"2750_3215",2011,0
"2750_3220_001403_20110409",2011-04-09,"2750_3220",2011,1
"2750_3220_010893_20110408",2011-04-08,"2750_3220",2011,0
"2750_3220_010893_20110409",2011-04-09,"2750_3220",2011,0
"2750_3220_010893_20110410",2011-04-10,"2750_3220",2011,0
"2750_3220_010893_20111007",2011-10-07,"2750_3220",2011,0
"2750_3225_010101_20110605",2011-06-05,"2750_3225",2011,0
"2750_3225_010893_20111008",2011-10-08,"2750_3225",2011,0
"2750_3225_010893_20111009",2011-10-09,"2750_3225",2011,0
"2755_2110_010706_20110222",2011-02-22,"2755_2110",2011,0
"2755_2135_010706_20110827",2011-08-27,"2755_2135",2011,0
"2755_2135_011060_20110517",2011-05-17,"2755_2135",2011,0
"2755_2240_011963_20111212",2011-12-12,"2755_2240",2011,0
"2755_2245_011963_20111212",2011-12-12,"2755_2245",2011,0
"2755_2335_002315_20110927",2011-09-27,"2755_2335",2011,0
"2755_2340_010318_20111204",2011-12-04,"2755_2340",2011,0
"2755_2400_010611_20110709",2011-07-09,"2755_2400",2011,0
"2755_2405_002194_20110709",2011-07-09,"2755_2405",2011,0
"2755_2410_002194_20110709",2011-07-09,"2755_2410",2011,0
"2755_2420_011809_20110617",2011-06-17,"2755_2420",2011,0
"2755_2425_010611_20110326",2011-03-26,"2755_2425",2011,0
"2755_2440_011809_20110202",2011-02-02,"2755_2440",2011,0
"2755_2440_011809_20110210",2011-02-10,"2755_2440",2011,0
"2755_2445_011809_20110625",2011-06-25,"2755_2445",2011,1
"2755_2450_011809_20110220",2011-02-20,"2755_2450",2011,0
"2755_2450_011809_20110305",2011-03-05,"2755_2450",2011,0
"2755_2450_011809_20110315",2011-03-15,"2755_2450",2011,0
"2755_2450_011809_20110401",2011-04-01,"2755_2450",2011,0
"2755_2450_011809_20110506",2011-05-06,"2755_2450",2011,0
"2755_2500_011809_20110312",2011-03-12,"2755_2500",2011,0
"2755_2510_011809_20110411",2011-04-11,"2755_2510",2011,1
"2755_2535_000102_20110513",2011-05-13,"2755_2535",2011,0
"2755_2640_000024_20110309",2011-03-09,"2755_2640",2011,1
"2755_2640_000024_20110831",2011-08-31,"2755_2640",2011,1
"2755_2640_010651_20111230",2011-12-30,"2755_2640",2011,1
"2755_2730_000708_20110120",2011-01-20,"2755_2730",2011,0
"2755_2730_000708_20110203",2011-02-03,"2755_2730",2011,0
"2755_2730_000708_20110310",2011-03-10,"2755_2730",2011,0
"2755_2730_000708_20110324",2011-03-24,"2755_2730",2011,1
"2755_2730_000708_20110414",2011-04-14,"2755_2730",2011,0
"2755_2730_000708_20110505",2011-05-05,"2755_2730",2011,0
"2755_2730_000708_20110519",2011-05-19,"2755_2730",2011,1
"2755_2730_000708_20110602",2011-06-02,"2755_2730",2011,1
"2755_2730_000708_20110623",2011-06-23,"2755_2730",2011,1
"2755_2730_000708_20110714",2011-07-14,"2755_2730",2011,1
"2755_2730_000708_20110721",2011-07-21,"2755_2730",2011,1
"2755_2730_000708_20110804",2011-08-04,"2755_2730",2011,1
"2755_2730_000708_20110818",2011-08-18,"2755_2730",2011,1
"2755_2730_000708_20110825",2011-08-25,"2755_2730",2011,0
"2755_2730_000708_20110901",2011-09-01,"2755_2730",2011,1
"2755_2730_000708_20110915",2011-09-15,"2755_2730",2011,1
"2755_2735_000708_20110512",2011-05-12,"2755_2735",2011,0
"2755_2735_000708_20110519",2011-05-19,"2755_2735",2011,0
"2755_2735_000708_20110602",2011-06-02,"2755_2735",2011,0
"2755_2735_000708_20110714",2011-07-14,"2755_2735",2011,0
"2755_2735_000708_20110721",2011-07-21,"2755_2735",2011,1
"2755_2735_000708_20110804",2011-08-04,"2755_2735",2011,0
"2755_2745_000708_20110203",2011-02-03,"2755_2745",2011,0
"2755_2745_000708_20110324",2011-03-24,"2755_2745",2011,0
"2755_2745_000708_20111117",2011-11-17,"2755_2745",2011,0
"2755_2745_000708_20111208",2011-12-08,"2755_2745",2011,0
"2755_2745_000708_20111215",2011-12-15,"2755_2745",2011,0
"2755_2750_000708_20110702",2011-07-02,"2755_2750",2011,1
"2755_2750_000708_20111113",2011-11-13,"2755_2750",2011,0
"2755_2750_000708_20111122",2011-11-22,"2755_2750",2011,1
"2755_2750_000708_20111207",2011-12-07,"2755_2750",2011,0
"2755_2750_000708_20111215",2011-12-15,"2755_2750",2011,1
"2755_2750_000708_20111220",2011-12-20,"2755_2750",2011,0
"2755_2755_000708_20110423",2011-04-23,"2755_2755",2011,0
"2755_2755_000708_20110705",2011-07-05,"2755_2755",2011,1
"2755_2755_000708_20111118",2011-11-18,"2755_2755",2011,1
"2755_2755_000708_20111203",2011-12-03,"2755_2755",2011,1
"2755_2755_000708_20111229",2011-12-29,"2755_2755",2011,0
"2755_2800_000708_20110306",2011-03-06,"2755_2800",2011,0
"2755_2800_002043_20110129",2011-01-29,"2755_2800",2011,0
"2755_2800_002043_20110730",2011-07-30,"2755_2800",2011,0
"2755_2805_002043_20110129",2011-01-29,"2755_2805",2011,1
"2755_2805_002043_20110730",2011-07-30,"2755_2805",2011,1
"2755_2810_000708_20110306",2011-03-06,"2755_2810",2011,0
"2755_2820_011963_20110823",2011-08-23,"2755_2820",2011,1
"2755_2825_011963_20110821",2011-08-21,"2755_2825",2011,1
"2755_2855_000021_20110219",2011-02-19,"2755_2855",2011,0
"2755_2900_000021_20110219",2011-02-19,"2755_2900",2011,0
"2755_2905_000021_20110212",2011-02-12,"2755_2905",2011,1
"2755_2935_000608_20111216",2011-12-16,"2755_2935",2011,0
"2755_2950_010178_20110518",2011-05-18,"2755_2950",2011,0
"2755_2955_011332_20111216",2011-12-16,"2755_2955",2011,0
"2755_2955_011863_20110120",2011-01-20,"2755_2955",2011,0
"2755_3000_002036_20110506",2011-05-06,"2755_3000",2011,1
"2755_3025_000459_20110501",2011-05-01,"2755_3025",2011,1
"2755_3040_000459_20110729",2011-07-29,"2755_3040",2011,0
"2755_3045_000459_20110211",2011-02-11,"2755_3045",2011,0
"2755_3045_000459_20110729",2011-07-29,"2755_3045",2011,0
"2755_3045_000459_20111020",2011-10-20,"2755_3045",2011,0
"2755_3050_000459_20110729",2011-07-29,"2755_3050",2011,0
"2755_3050_000459_20110910",2011-09-10,"2755_3050",2011,0
"2755_3050_000459_20111105",2011-11-05,"2755_3050",2011,0
"2755_3055_000459_20110102",2011-01-02,"2755_3055",2011,1
"2755_3055_010916_20110422",2011-04-22,"2755_3055",2011,1
"2755_3110_010178_20110827",2011-08-27,"2755_3110",2011,0
"2755_3145_011863_20111205",2011-12-05,"2755_3145",2011,0
"2755_3150_011863_20111206",2011-12-06,"2755_3150",2011,0
"2755_3155_010572_20111206",2011-12-06,"2755_3155",2011,0
"2755_3215_011863_20110310",2011-03-10,"2755_3215",2011,0
"2755_3220_001747_20110129",2011-01-29,"2755_3220",2011,0
"2755_3225_001403_20110405",2011-04-05,"2755_3225",2011,1
"2755_3225_010893_20111008",2011-10-08,"2755_3225",2011,0
"2755_3225_010893_20111009",2011-10-09,"2755_3225",2011,0
"2800_1655_011937_20110414",2011-04-14,"2800_1655",2011,0
"2800_2030_010021_20110313",2011-03-13,"2800_2030",2011,0
"2800_2100_011587_20110217",2011-02-17,"2800_2100",2011,1
"2800_2110_010706_20110221",2011-02-21,"2800_2110",2011,1
"2800_2135_010706_20110904",2011-09-04,"2800_2135",2011,0
"2800_2325_010318_20111007",2011-10-07,"2800_2325",2011,0
"2800_2335_010318_20111204",2011-12-04,"2800_2335",2011,0
"2800_2340_010318_20110709",2011-07-09,"2800_2340",2011,0
"2800_2345_010318_20110710",2011-07-10,"2800_2345",2011,0
"2800_2350_010318_20110709",2011-07-09,"2800_2350",2011,1
"2800_2355_010318_20110710",2011-07-10,"2800_2355",2011,0
"2800_2400_010318_20110709",2011-07-09,"2800_2400",2011,1
"2800_2400_010611_20110709",2011-07-09,"2800_2400",2011,1
"2800_2405_002194_20110709",2011-07-09,"2800_2405",2011,1
"2800_2415_010356_20110417",2011-04-17,"2800_2415",2011,0
"2800_2420_010356_20110709",2011-07-09,"2800_2420",2011,1
"2800_2425_010356_20110709",2011-07-09,"2800_2425",2011,0
"2800_2430_010101_20111118",2011-11-18,"2800_2430",2011,0
"2800_2430_010611_20110227",2011-02-27,"2800_2430",2011,0
"2800_2450_011809_20110219",2011-02-19,"2800_2450",2011,1
"2800_2455_011809_20110223",2011-02-23,"2800_2455",2011,0
"2800_2500_000527_20111218",2011-12-18,"2800_2500",2011,0
"2800_2510_011809_20110427",2011-04-27,"2800_2510",2011,0
"2800_2520_011809_20110629",2011-06-29,"2800_2520",2011,1
"2800_2535_000024_20110828",2011-08-28,"2800_2535",2011,0
"2800_2610_000024_20110210",2011-02-10,"2800_2610",2011,1
"2800_2615_010141_20110709",2011-07-09,"2800_2615",2011,1
"2800_2640_000024_20110309",2011-03-09,"2800_2640",2011,1
"2800_2640_000024_20110831",2011-08-31,"2800_2640",2011,1
"2800_2705_011963_20110814",2011-08-14,"2800_2705",2011,1
"2800_2710_011963_20110814",2011-08-14,"2800_2710",2011,0
"2800_2715_011963_20110813",2011-08-13,"2800_2715",2011,1
"2800_2750_000708_20110109",2011-01-09,"2800_2750",2011,1
"2800_2755_010635_20111005",2011-10-05,"2555_2755",2011,0
"2800_2805_002043_20110129",2011-01-29,"2800_2805",2011,0
"2800_2805_002043_20110730",2011-07-30,"2800_2805",2011,1
"2800_2815_011060_20111211",2011-12-11,"2800_2815",2011,1
"2800_2815_011060_20111224",2011-12-24,"2800_2815",2011,1
"2800_2820_011963_20110819",2011-08-19,"2800_2820",2011,0
"2800_2825_000708_20111204",2011-12-04,"2800_2825",2011,0
"2800_2835_002043_20110515",2011-05-15,"2800_2835",2011,1
"2800_2835_002204_20110208",2011-02-08,"2800_2835",2011,1
"2800_2835_002204_20110805",2011-08-05,"2800_2835",2011,1
"2800_2840_002043_20110515",2011-05-15,"2800_2840",2011,1
"2800_2905_000021_20110212",2011-02-12,"2800_2905",2011,0
"2800_2955_002036_20110922",2011-09-22,"2800_2955",2011,1
"2800_2955_002036_20111112",2011-11-12,"2800_2955",2011,0
"2800_3000_002036_20110506",2011-05-06,"2800_3000",2011,0
"2800_3000_002036_20110917",2011-09-17,"2800_3000",2011,1
"2800_3000_010357_20110416",2011-04-16,"2800_3030",2011,1
"2800_3005_002036_20111124",2011-11-24,"2800_3005",2011,1
"2800_3020_000459_20110501",2011-05-01,"2800_3020",2011,0
"2800_3025_000459_20110501",2011-05-01,"2800_3025",2011,0
"2800_3025_010357_20110416",2011-04-16,"2800_3025",2011,0
"2800_3105_000459_20111230",2011-12-30,"2800_3105",2011,0
"2800_3115_010178_20110828",2011-08-28,"2800_3115",2011,0
"2800_3120_000166_20110122",2011-01-22,"2800_3120",2011,0
"2800_3130_010893_20110122",2011-01-22,"2800_3130",2011,0
"2800_3150_011863_20110728",2011-07-28,"2800_3150",2011,0
"2800_3150_011863_20111102",2011-11-02,"2800_3150",2011,0
"2800_3155_011863_20110728",2011-07-28,"2800_3155",2011,0
"2800_3155_011863_20111102",2011-11-02,"2800_3155",2011,0
"2800_3200_000039_20110610",2011-06-10,"2800_3200",2011,0
"2800_3200_001672_20111106",2011-11-06,"2800_3200",2011,0
"2800_3200_002112_20110604",2011-06-04,"2800_3200",2011,0
"2800_3205_000166_20111016",2011-10-16,"2800_3205",2011,0
"2800_3205_001456_20110705",2011-07-05,"2800_3205",2011,0
"2800_3205_002112_20110603",2011-06-03,"2800_3205",2011,0
"2800_3205_011863_20110614",2011-06-14,"2800_3205",2011,0
"2800_3210_011863_20110614",2011-06-14,"2800_3210",2011,0
"2800_3210_011863_20111129",2011-11-29,"2800_3210",2011,0
"2800_3215_000039_20110608",2011-06-08,"2800_3215",2011,1
"2800_3215_000109_20111227",2011-12-27,"2800_3215",2011,0
"2800_3215_000312_20110916",2011-09-16,"2800_3215",2011,0
"2800_3215_001113_20110416",2011-04-16,"2800_3215",2011,0
"2800_3215_001403_20110411",2011-04-11,"2800_3215",2011,0
"2800_3215_001862_20111220",2011-12-20,"2800_3215",2011,0
"2800_3215_002043_20111122",2011-11-22,"2800_3215",2011,0
"2800_3215_010623_20111125",2011-11-25,"2800_3215",2011,0
"2800_3215_010916_20110508",2011-05-08,"2800_3215",2011,0
"2800_3215_011863_20110104",2011-01-04,"2800_3215",2011,0
"2800_3215_011863_20110310",2011-03-10,"2800_3215",2011,0
"2800_3215_011863_20110626",2011-06-26,"2800_3215",2011,0
"2800_3220_000312_20110917",2011-09-17,"2800_3220",2011,0
"2800_3220_002043_20111123",2011-11-23,"2800_3220",2011,0
"2800_3220_011863_20110816",2011-08-16,"2800_3220",2011,0
"2805_2105_010706_20110221",2011-02-21,"2805_2105",2011,1
"2805_2125_010706_20110827",2011-08-27,"2805_2125",2011,0
"2805_2130_010706_20110827",2011-08-27,"2805_2130",2011,0
"2805_2325_010318_20111007",2011-10-07,"2805_2325",2011,0
"2805_2355_010318_20110709",2011-07-09,"2805_2355",2011,0
"2805_2405_002194_20110709",2011-07-09,"2805_2405",2011,1
"2805_2415_010356_20110417",2011-04-17,"2805_2415",2011,0
"2805_2420_011809_20110622",2011-06-22,"2805_2420",2011,0
"2805_2430_011809_20110518",2011-05-18,"2805_2430",2011,0
"2805_2450_002194_20111211",2011-12-11,"2805_2450",2011,0
"2805_2455_000527_20111218",2011-12-18,"2805_2455",2011,0
"2805_2510_001946_20110708",2011-07-08,"2805_2510",2011,1
"2805_2615_000024_20110210",2011-02-10,"2805_2615",2011,1
"2805_2615_000024_20110902",2011-09-02,"2805_2615",2011,1
"2805_2650_011963_20110828",2011-08-28,"2805_2650",2011,0
"2805_2655_011963_20110827",2011-08-28,"2805_2655",2011,0
"2805_2700_011963_20110828",2011-08-28,"2805_2700",2011,1
"2805_2710_011863_20111013",2011-10-13,"2805_2710",2011,1
"2805_2710_011963_20110812",2011-08-12,"2805_2710",2011,1
"2805_2750_011376_20110227",2011-02-27,"2805_2750",2011,0
"2805_2805_011963_20110724",2011-07-24,"2805_2805",2011,0
"2805_2805_011963_20111023",2011-10-23,"2805_2805",2011,1
"2805_2820_011963_20110811",2011-08-11,"2805_2820",2011,0
"2805_2905_002204_20110130",2011-01-30,"2805_2905",2011,1
"2805_2905_002204_20110717",2011-07-17,"2805_2905",2011,1
"2805_2915_000021_20110213",2011-02-13,"2805_2915",2011,1
"2805_2915_001747_20110215",2011-02-15,"2805_2915",2011,1
"2805_2915_002043_20110220",2011-02-20,"2805_2915",2011,1
"2805_2915_010422_20110903",2011-09-03,"2805_2915",2011,1
"2805_2915_010623_20110219",2011-02-19,"2805_2915",2011,1
"2805_2915_010848_20110227",2011-02-27,"2805_2915",2011,1
"2805_2940_000927_20111126",2011-11-26,"2805_2940",2011,0
"2805_3000_011338_20110116",2011-01-16,"2805_3000",2011,0
"2805_3000_011338_20111119",2011-11-19,"2805_3000",2011,0
"2805_3010_000001_20111015",2011-10-15,"2805_3010",2011,0
"2805_3010_010207_20111229",2011-12-29,"2805_3010",2011,1
"2805_3010_010921_20110312",2011-03-12,"2805_3010",2011,0
"2805_3010_010921_20110528",2011-05-28,"2805_3010",2011,0
"2805_3010_010921_20110723",2011-07-23,"2805_3010",2011,0
"2805_3010_010921_20110813",2011-08-13,"2805_3010",2011,0
"2805_3010_010921_20110820",2011-08-20,"2805_3010",2011,0
"2805_3010_010921_20110909",2011-09-09,"2805_3010",2011,0
"2805_3010_010921_20110917",2011-09-17,"2805_3010",2011,1
"2805_3010_010921_20111105",2011-11-05,"2805_3010",2011,1
"2805_3010_010921_20111126",2011-11-26,"2805_3010",2011,1
"2805_3015_010357_20110728",2011-07-28,"2805_3015",2011,0
"2805_3050_000166_20110408",2011-04-08,"2805_3050",2011,0
"2805_3055_000166_20110408",2011-04-08,"2805_3055",2011,0
"2805_3100_010311_20110122",2011-01-22,"2805_3100",2011,1
"2805_3105_000278_20110122",2011-01-22,"2805_3105",2011,1
"2805_3110_010311_20110122",2011-01-22,"2805_3110",2011,0
"2805_3115_000166_20110122",2011-01-22,"2805_3115",2011,1
"2805_3125_000166_20110122",2011-01-22,"2805_3125",2011,0
"2805_3130_010893_20110122",2011-01-22,"2805_3130",2011,0
"2805_3135_010893_20110122",2011-01-22,"2805_3135",2011,0
"2805_3145_011863_20111102",2011-11-02,"2805_3145",2011,0
"2805_3150_011863_20110728",2011-07-28,"2805_3150",2011,0
"2805_3150_011863_20111102",2011-11-02,"2805_3150",2011,0
"2805_3155_000166_20111014",2011-10-14,"2805_3155",2011,0
"2805_3155_011863_20110728",2011-07-28,"2805_3155",2011,0
